src_ip,dst_ip,src_port,dst_port,protocol,packet_count,duration,avg_packet_size
192.168.118.134,185.199.110.154,43046,443,TCP,11,0.273566,247.91
192.168.118.134,185.199.110.154,43058,443,TCP,12,0.322018,231.75
192.168.118.134,185.199.110.154,43060,443,TCP,11,0.322572,247.91
192.168.118.134,185.199.110.154,43066,443,TCP,11,0.273419,247.91
192.168.118.134,185.199.110.154,43076,443,TCP,12,0.321767,231.75
185.199.110.154,192.168.118.134,443,43066,TCP,11,0.234897,739.0
185.199.110.154,192.168.118.134,443,43046,TCP,11,0.234465,738.45
192.168.118.134,192.168.118.2,40377,53,UDP,1,0,71.0
185.199.110.154,192.168.118.134,443,43060,TCP,11,0.270615,739.0
185.199.110.154,192.168.118.134,443,43058,TCP,12,0.269723,681.92
185.199.110.154,192.168.118.134,443,43076,TCP,12,0.269724,681.92
185.199.110.154,192.168.118.134,443,43036,TCP,11,0.271794,739.0
192.168.118.134,192.168.118.2,33928,53,UDP,2,0.000066,71.0
192.168.118.2,192.168.118.134,53,33928,UDP,2,0.003158,93.0
192.168.118.134,192.0.66.2,38418,443,TCP,9,0.435082,288.78
192.168.118.2,192.168.118.134,53,40377,UDP,1,0,136.0
192.168.118.134,192.0.66.2,38432,443,TCP,9,0.429678,288.78
192.168.118.134,192.0.66.2,38444,443,TCP,614,48.127018,64.51
192.168.118.134,192.168.118.2,39551,53,UDP,2,0.000078,79.0
192.168.118.2,192.168.118.134,53,39551,UDP,2,0.000000,101.0
192.168.118.134,142.250.193.14,53799,443,UDP,7,0.451527,901.86
192.168.118.134,192.168.118.2,58857,53,UDP,1,0,80.0
192.168.118.134,192.168.118.2,50779,53,UDP,2,0.000114,80.0
192.168.118.134,192.168.118.2,38087,53,UDP,1,0,80.0
192.0.66.2,192.168.118.134,443,38444,TCP,914,48.074302,3127.97
192.0.66.2,192.168.118.134,443,38418,TCP,10,0.376041,358.1
192.0.66.2,192.168.118.134,443,38432,TCP,10,0.376377,358.1
192.168.118.2,192.168.118.134,53,58857,UDP,1,0,197.0
192.168.118.2,192.168.118.134,53,50779,UDP,2,0.000000,135.0
192.168.118.2,192.168.118.134,53,38087,UDP,1,0,129.0
192.168.118.134,140.82.114.22,33168,443,TCP,37,48.242150,547.22
192.168.118.134,142.250.193.14,40330,443,TCP,12,48.028467,284.92
142.250.193.14,192.168.118.134,443,53799,UDP,14,0.438918,464.86
142.250.193.14,192.168.118.134,443,40330,TCP,12,47.915877,222.08
192.168.118.134,140.82.114.22,33182,443,TCP,10,1.914123,283.3
192.168.118.2,192.168.118.134,53,47290,UDP,1,0,120.0
140.82.114.22,192.168.118.134,443,33168,TCP,43,47.901590,267.88
192.168.118.134,216.58.196.104,38521,443,UDP,40,1.694301,175.25
216.58.196.104,192.168.118.134,443,38521,UDP,123,1.607000,1215.45
192.168.118.134,192.168.118.2,58124,53,UDP,1,0,81.0
192.168.118.134,192.168.118.2,59550,53,UDP,1,0,80.0
192.168.118.134,192.168.118.2,45702,53,UDP,2,0.000076,81.0
192.168.118.134,192.168.118.2,54534,53,UDP,2,0.000001,80.0
192.168.118.134,192.168.118.2,38639,53,UDP,2,0.000177,86.0
192.168.118.134,192.168.118.2,57865,53,UDP,1,0,86.0
192.168.118.134,192.168.118.2,52048,53,UDP,1,0,72.0
192.168.118.134,192.168.118.2,44742,53,UDP,2,0.000090,72.0
192.168.118.2,192.168.118.134,53,45702,UDP,2,0.000889,199.0
192.168.118.2,192.168.118.134,53,54534,UDP,2,0.003961,279.0
192.168.118.134,185.199.110.153,54472,443,TCP,18,47.469702,189.06
192.168.118.2,192.168.118.134,53,58124,UDP,1,0,176.0
192.168.118.2,192.168.118.134,53,38639,UDP,2,0.000172,204.0
192.168.118.2,192.168.118.134,53,57865,UDP,1,0,181.0
192.168.118.2,192.168.118.134,53,52048,UDP,1,0,134.0
192.168.118.2,192.168.118.134,53,44742,UDP,2,0.006548,94.0
192.168.118.2,192.168.118.134,53,59550,UDP,1,0,278.0
192.168.118.134,13.107.213.68,57938,443,TCP,46,47.494021,107.48
192.168.118.134,185.199.108.153,42680,443,TCP,16,47.433106,208.94
192.168.118.134,13.107.213.68,57950,443,TCP,2,1.051403,64.0
192.168.118.134,185.199.108.153,42686,443,TCP,9,0.649723,290.44
192.168.118.134,185.199.110.153,54482,443,TCP,10,0.715830,266.3
192.168.118.134,192.0.76.3,44598,443,TCP,10,0.515705,265.4
192.168.118.134,192.0.76.3,44610,443,TCP,14,0.661914,226.57
185.199.110.153,192.168.118.134,443,54472,TCP,22,47.383281,1102.91
185.199.110.153,192.168.118.134,443,54482,TCP,10,0.632503,505.3
185.199.108.153,192.168.118.134,443,42686,TCP,9,0.564959,555.89
185.199.108.153,192.168.118.134,443,42680,TCP,18,47.320557,553.44
13.107.213.68,192.168.118.134,443,57938,TCP,52,47.380832,2223.37
192.0.76.3,192.168.118.134,443,44610,TCP,16,0.557860,428.31
192.0.76.3,192.168.118.134,443,44598,TCP,11,0.410706,432.45
140.82.114.22,192.168.118.134,443,33182,TCP,11,1.510673,592.45
192.168.118.134,192.168.118.2,49164,53,UDP,1,0,79.0
192.168.118.134,192.168.118.2,56630,53,UDP,2,0.000069,79.0
192.168.118.2,192.168.118.134,53,56630,UDP,2,0.029894,124.0
192.168.118.134,140.82.114.17,49090,443,TCP,16,16.919452,222.88
192.168.118.134,192.0.76.3,57258,443,UDP,14,2.228068,275.64
192.0.76.3,192.168.118.134,443,57258,UDP,18,2.164869,626.0
192.168.118.134,140.82.114.17,49096,443,TCP,14,1.491136,205.5
192.168.118.2,192.168.118.134,53,49164,UDP,1,0,167.0
192.168.118.134,140.82.114.17,49110,443,TCP,11,1.821470,246.82
192.168.118.134,140.82.114.17,49124,443,TCP,11,1.518407,246.82
140.82.114.17,192.168.118.134,443,49090,TCP,18,16.596245,389.78
140.82.114.17,192.168.118.134,443,49096,TCP,15,1.179772,448.87
140.82.114.17,192.168.118.134,443,49124,TCP,12,1.199012,547.58
140.82.114.17,192.168.118.134,443,49110,TCP,12,1.445413,547.58
13.107.213.68,192.168.118.134,443,57950,TCP,1,0,60.0
192.168.118.134,192.168.118.2,35914,53,UDP,1,0,83.0
192.168.118.134,192.168.118.2,59792,53,UDP,2,0.000046,83.0
192.168.118.2,192.168.118.134,53,35914,UDP,1,0,188.0
192.168.118.2,192.168.118.134,53,59792,UDP,2,0.025965,145.0
192.168.118.134,140.82.114.22,33196,443,TCP,18,46.526143,218.44
192.168.118.134,140.82.114.22,33206,443,TCP,12,2.292589,231.08
192.168.118.134,192.168.118.2,46842,53,UDP,1,0,84.0
192.168.118.134,192.168.118.2,39262,53,UDP,2,0.000050,84.0
192.168.118.2,192.168.118.134,53,46842,UDP,1,0,141.0
192.168.118.2,192.168.118.134,53,39262,UDP,2,0.000000,106.0
192.168.118.134,172.217.24.238,45566,443,TCP,19,0.547621,182.58
192.168.118.134,172.217.24.238,45578,443,TCP,10,0.432681,266.6
192.168.118.134,140.82.114.22,33220,443,TCP,13,1.689627,217.46
172.217.24.238,192.168.118.134,443,45566,TCP,23,0.475293,1282.96
172.217.24.238,192.168.118.134,443,45578,TCP,11,0.358125,644.18
192.168.118.134,192.168.118.2,50114,53,UDP,1,0,84.0
192.168.118.134,142.251.220.46,32942,443,UDP,13,13.765229,679.23
192.168.118.2,192.168.118.134,53,50114,UDP,1,0,133.0
140.82.114.22,192.168.118.134,443,33196,TCP,18,46.200114,435.67
142.251.220.46,192.168.118.134,443,32942,UDP,17,13.833163,374.88
140.82.114.22,192.168.118.134,443,33206,TCP,12,1.917743,582.42
192.168.118.2,192.168.118.134,53,41496,UDP,1,0,173.0
140.82.114.22,192.168.118.134,443,33220,TCP,13,1.378264,541.77
192.168.118.134,172.217.24.238,40308,443,UDP,9,0.622628,574.44
172.217.24.238,192.168.118.134,443,40308,UDP,13,0.654745,469.23
192.168.118.134,192.168.118.2,39167,53,UDP,1,0,83.0
192.168.118.134,192.168.118.2,57362,53,UDP,2,0.000041,83.0
192.168.118.134,192.168.118.2,40977,53,UDP,1,0,89.0
192.168.118.134,192.168.118.2,36382,53,UDP,2,0.000059,89.0
192.168.118.2,192.168.118.134,53,57362,UDP,2,0.000001,171.0
192.168.118.2,192.168.118.134,53,36382,UDP,2,0.000000,177.0
192.168.118.2,192.168.118.134,53,39167,UDP,1,0,148.0
192.168.118.2,192.168.118.134,53,40977,UDP,1,0,154.0
192.168.118.134,185.199.109.154,42528,443,TCP,12,45.403091,235.5
192.168.118.134,185.199.110.133,49860,443,TCP,11,45.402592,252.55
185.199.109.154,192.168.118.134,443,42528,TCP,13,45.365878,639.08
185.199.110.133,192.168.118.134,443,49860,TCP,12,45.359255,648.5
192.168.118.134,192.168.118.2,33109,53,UDP,2,0.000072,76.0
192.168.118.2,192.168.118.134,53,33109,UDP,2,0.000001,156.0
192.168.118.134,104.18.38.233,60216,80,TCP,14,45.240083,147.57
104.18.38.233,192.168.118.134,80,60216,TCP,12,45.217804,412.25
192.168.118.134,104.18.38.233,60222,80,TCP,12,45.128918,127.33
104.18.38.233,192.168.118.134,80,60222,TCP,10,45.094440,341.8
192.168.118.134,104.18.38.233,60234,80,TCP,10,45.051817,99.0
104.18.38.233,192.168.118.134,80,60234,TCP,8,44.994309,236.12
192.168.118.134,192.168.118.2,54369,53,UDP,1,0,78.0
192.168.118.134,192.168.118.2,60859,53,UDP,2,0.000134,78.0
192.168.118.2,192.168.118.134,53,60859,UDP,2,0.000001,100.0
192.168.118.134,35.201.112.186,58296,443,TCP,11,0.457476,246.73
192.168.118.2,192.168.118.134,53,54369,UDP,1,0,168.0
192.168.118.134,35.201.112.186,58298,443,TCP,39,0.809687,121.03
35.201.112.186,192.168.118.134,443,58296,TCP,11,0.406932,526.27
35.201.112.186,192.168.118.134,443,58298,TCP,47,0.764119,2017.89
192.168.118.134,192.168.118.2,39730,53,UDP,1,0,83.0
192.168.118.134,192.168.118.2,47713,53,UDP,2,0.000075,83.0
192.168.118.2,192.168.118.134,53,47713,UDP,2,0.002357,171.0
192.168.118.134,185.199.111.154,54246,443,TCP,14,44.426471,232.29
192.168.118.2,192.168.118.134,53,39730,UDP,1,0,148.0
185.199.111.154,192.168.118.134,443,54246,TCP,15,44.386544,1030.0
192.168.118.134,192.168.118.2,43079,53,UDP,2,0.000203,75.0
192.168.118.2,192.168.118.134,53,43079,UDP,2,0.003953,163.0
192.168.118.134,35.201.112.186,34773,443,UDP,7,0.234311,452.0
35.201.112.186,192.168.118.134,443,34773,UDP,10,0.203394,734.2
192.168.118.134,192.168.118.2,35887,53,UDP,1,0,80.0
192.168.118.134,192.168.118.2,51432,53,UDP,2,0.000032,80.0
192.168.118.134,35.201.112.186,53281,443,UDP,7,0.089218,450.86
192.168.118.2,192.168.118.134,53,51432,UDP,2,0.000001,297.0
192.168.118.134,99.86.182.16,46366,443,TCP,18,43.840803,202.72
35.201.112.186,192.168.118.134,443,53281,UDP,9,0.049358,806.44
99.86.182.16,192.168.118.134,443,46366,TCP,22,43.798488,1498.32
192.168.118.134,192.168.118.2,43390,53,UDP,1,0,88.0
192.168.118.134,192.168.118.2,49317,53,UDP,2,0.000195,88.0
192.168.118.134,192.168.118.2,37112,53,UDP,1,0,105.0
192.168.118.134,192.168.118.2,49924,53,UDP,2,0.000002,105.0
192.168.118.134,192.168.118.2,45876,53,UDP,1,0,80.0
192.168.118.134,192.168.118.2,51992,53,UDP,2,0.000080,80.0
192.168.118.134,192.168.118.2,50538,53,UDP,1,0,86.0
192.168.118.134,192.168.118.2,41671,53,UDP,2,0.000028,86.0
192.168.118.134,192.168.118.2,38516,53,UDP,1,0,93.0
192.168.118.134,192.168.118.2,53518,53,UDP,2,0.000061,93.0
192.168.118.2,192.168.118.134,53,49317,UDP,2,0.006666,176.0
192.168.118.2,192.168.118.134,53,43390,UDP,1,0,110.0
192.168.118.134,192.168.118.2,40999,53,UDP,1,0,77.0
192.168.118.2,192.168.118.134,53,49924,UDP,2,0.004102,288.0
192.168.118.2,192.168.118.134,53,37112,UDP,1,0,166.0
192.168.118.134,192.168.118.2,51904,53,UDP,1,0,89.0
192.168.118.134,192.168.118.2,48724,53,UDP,2,0.000090,89.0
192.168.118.134,192.168.118.2,58501,53,UDP,2,0.000056,77.0
192.168.118.2,192.168.118.134,53,45876,UDP,1,0,125.0
192.168.118.2,192.168.118.134,53,51992,UDP,2,0.002019,110.0
192.168.118.2,192.168.118.134,53,50538,UDP,1,0,181.0
192.168.118.2,192.168.118.134,53,41671,UDP,2,0.000000,204.0
192.168.118.2,192.168.118.134,53,48724,UDP,2,0.000001,177.0
192.168.118.2,192.168.118.134,53,53518,UDP,2,0.000000,181.0
192.168.118.134,99.86.174.208,33178,443,TCP,128,43.472114,84.4
192.168.118.134,99.86.174.208,33186,443,TCP,9,0.179294,290.67
192.168.118.134,99.86.174.208,33198,443,TCP,9,0.159732,290.67
192.168.118.2,192.168.118.134,53,38516,UDP,1,0,158.0
192.168.118.134,99.86.174.208,33214,443,TCP,10,0.178946,267.0
192.168.118.134,192.168.118.2,54379,53,UDP,2,0.000099,88.0
192.168.118.134,104.17.24.14,57201,443,UDP,8,0.374049,444.38
192.168.118.134,99.86.174.208,33220,443,TCP,9,0.155573,290.67
192.168.118.134,99.86.174.208,33230,443,TCP,10,0.159511,267.0
192.168.118.134,185.199.111.133,59916,443,TCP,15,43.465252,221.73
192.168.118.134,185.199.111.153,45184,443,TCP,14,43.809896,229.07
192.168.118.134,185.199.111.153,45196,443,TCP,10,1.367264,266.8
192.168.118.2,192.168.118.134,53,54379,UDP,2,0.000000,232.0
192.168.118.134,185.199.111.133,59924,443,TCP,10,0.222001,267.5
192.168.118.134,185.199.111.133,59928,443,TCP,10,0.222021,267.5
192.168.118.134,185.199.111.133,59944,443,TCP,99,43.465150,81.94
192.168.118.134,52.84.205.128,56586,443,TCP,11,0.182769,249.18
192.168.118.134,52.84.205.128,56588,443,TCP,28,43.463461,150.86
192.168.118.134,52.84.205.128,56596,443,TCP,12,0.183291,232.92
99.86.174.208,192.168.118.134,443,33178,TCP,186,43.440087,4014.44
99.86.174.208,192.168.118.134,443,33220,TCP,10,0.127431,793.3
99.86.174.208,192.168.118.134,443,33186,TCP,10,0.146527,793.3
104.17.24.14,192.168.118.134,443,57201,UDP,14,0.343970,646.71
99.86.174.208,192.168.118.134,443,33214,TCP,11,0.146528,726.09
99.86.174.208,192.168.118.134,443,33198,TCP,10,0.127786,793.3
52.84.205.128,192.168.118.134,443,56588,TCP,32,43.439617,2587.09
52.84.205.128,192.168.118.134,443,56586,TCP,12,0.158538,637.67
192.168.118.2,192.168.118.134,53,58501,UDP,2,0.000002,99.0
192.168.118.2,192.168.118.134,53,40999,UDP,1,0,137.0
99.86.174.208,192.168.118.134,443,33230,TCP,11,0.128913,726.09
192.168.118.2,192.168.118.134,53,51904,UDP,1,0,154.0
185.199.111.133,192.168.118.134,443,59944,TCP,159,43.434353,3531.15
185.199.111.133,192.168.118.134,443,59924,TCP,10,0.191029,759.7
185.199.111.133,192.168.118.134,443,59928,TCP,10,0.191159,759.7
185.199.111.133,192.168.118.134,443,59916,TCP,16,43.427385,606.94
52.84.205.128,192.168.118.134,443,56596,TCP,13,0.147030,592.77
185.199.111.153,192.168.118.134,443,45184,TCP,15,43.772093,653.67
185.199.111.153,192.168.118.134,443,45196,TCP,10,1.329726,505.7
192.168.118.134,142.250.195.3,44836,443,TCP,19,1.024988,185.89
192.168.118.134,142.250.195.3,44840,443,TCP,12,0.610631,230.58
192.168.118.134,185.199.111.133,59956,443,TCP,11,0.177772,247.73
192.168.118.134,104.17.24.14,40142,443,TCP,12,43.411506,235.25
104.17.24.14,192.168.118.134,443,40142,TCP,13,43.382148,368.15
185.199.111.133,192.168.118.134,443,59956,TCP,11,0.137220,695.55
142.250.195.3,192.168.118.134,443,44836,TCP,19,0.966111,857.53
142.250.195.3,192.168.118.134,443,44840,TCP,12,0.547822,1183.92
192.168.118.134,192.168.118.2,47828,53,UDP,1,0,67.0
192.168.118.134,192.168.118.2,57301,53,UDP,2,0.000059,67.0
192.168.118.2,192.168.118.134,53,47828,UDP,1,0,215.0
192.168.118.2,192.168.118.134,53,57301,UDP,2,0.001484,111.0
192.168.118.134,104.21.58.14,34327,443,UDP,93,1.435527,121.52
192.168.118.134,104.21.58.14,43888,443,TCP,2,1.072376,64.0
104.21.58.14,192.168.118.134,443,34327,UDP,322,1.467887,1195.6
192.168.118.134,192.168.118.2,37174,53,UDP,1,0,74.0
192.168.118.134,192.168.118.2,34367,53,UDP,2,0.000062,74.0
192.168.118.134,192.168.118.2,47503,53,UDP,1,0,74.0
192.168.118.2,192.168.118.134,53,37174,UDP,1,0,158.0
192.168.118.2,192.168.118.134,53,47503,UDP,1,0,90.0
192.168.118.2,192.168.118.134,53,34367,UDP,2,0.000001,96.0
192.168.118.134,20.207.73.85,58414,443,TCP,33,43.110075,1088.33
20.207.73.85,192.168.118.134,443,58414,TCP,49,43.041237,210.65
192.168.118.134,104.21.58.14,43896,443,TCP,14,42.956192,204.64
104.21.58.14,192.168.118.134,443,43896,TCP,15,42.866938,319.47
192.168.118.134,142.250.195.3,44625,443,UDP,99,4.830711,396.57
192.168.118.134,192.168.118.2,54913,53,UDP,2,0.000076,75.0
192.168.118.134,192.168.118.2,56318,53,UDP,1,0,75.0
142.250.195.3,192.168.118.134,443,44625,UDP,290,4.833375,1088.66
192.168.118.2,192.168.118.134,53,56318,UDP,1,0,132.0
192.168.118.2,192.168.118.134,53,54913,UDP,2,0.000001,97.0
192.168.118.134,216.58.196.99,60726,443,TCP,10,0.531552,265.7
192.168.118.134,216.58.196.99,60736,443,TCP,107,42.718778,77.62
216.58.196.99,192.168.118.134,443,60726,TCP,10,0.472882,644.7
216.58.196.99,192.168.118.134,443,60736,TCP,152,42.658198,2526.83
192.168.118.134,192.168.118.2,33339,53,UDP,2,0.000062,74.0
192.168.118.134,192.168.118.2,37512,53,UDP,1,0,83.0
192.168.118.134,192.168.118.2,45922,53,UDP,2,0.000034,83.0
192.168.118.134,142.250.193.78,44357,443,UDP,8,0.416105,815.88
192.168.118.2,192.168.118.134,53,33339,UDP,2,0.000288,117.0
192.168.118.2,192.168.118.134,53,45922,UDP,2,0.665404,145.0
192.168.118.2,192.168.118.134,53,37512,UDP,1,0,207.0
192.168.118.134,192.168.118.2,51693,53,UDP,1,0,76.0
192.168.118.134,192.168.118.2,44866,53,UDP,2,0.000081,76.0
142.250.193.78,192.168.118.134,443,44357,UDP,14,0.432029,478.64
192.168.118.2,192.168.118.134,53,44866,UDP,2,0.000001,98.0
192.168.118.2,192.168.118.134,53,51693,UDP,1,0,166.0
192.168.118.134,34.8.38.243,35666,443,TCP,11,0.443236,246.55
192.168.118.134,34.8.38.243,35668,443,TCP,19,0.995506,214.21
34.8.38.243,192.168.118.134,443,35666,TCP,11,0.398864,526.0
34.8.38.243,192.168.118.134,443,35668,TCP,19,0.951229,383.84
192.168.118.134,192.168.118.2,57327,53,UDP,1,0,80.0
192.168.118.134,192.168.118.2,59588,53,UDP,2,0.000081,80.0
192.168.118.134,192.168.118.2,54537,53,UDP,1,0,83.0
192.168.118.134,192.168.118.2,55969,53,UDP,2,0.000064,83.0
192.168.118.2,192.168.118.134,53,55969,UDP,2,0.000000,171.0
192.168.118.134,185.199.110.154,50558,443,TCP,13,42.122515,247.38
192.168.118.134,216.58.196.99,40439,443,UDP,95,4.059688,136.23
104.21.58.14,192.168.118.134,443,43888,TCP,1,0,60.0
192.168.118.2,192.168.118.134,53,57327,UDP,1,0,183.0
192.168.118.2,192.168.118.134,53,59588,UDP,2,0.099666,147.0
192.168.118.2,192.168.118.134,53,54537,UDP,1,0,148.0
185.199.110.154,192.168.118.134,443,50558,TCP,13,42.075112,750.46
216.58.196.99,192.168.118.134,443,40439,UDP,960,4.100658,1277.05
192.168.118.134,151.101.156.157,56590,443,TCP,53,42.066334,108.25
192.168.118.134,151.101.156.157,56604,443,TCP,10,0.237449,266.2
151.101.156.157,192.168.118.134,443,56590,TCP,62,41.989110,2592.76
151.101.156.157,192.168.118.134,443,56604,TCP,10,0.160494,509.5
192.168.118.134,140.82.114.22,35294,443,TCP,13,1.700037,217.46
192.168.118.134,140.82.114.22,35310,443,TCP,12,1.697040,231.08
192.168.118.134,140.82.114.22,35322,443,TCP,20,41.867459,229.8
192.168.118.134,140.82.114.22,35336,443,TCP,11,1.977903,247.18
192.168.118.134,34.8.38.243,35829,443,UDP,7,0.319556,451.14
34.8.38.243,192.168.118.134,443,35829,UDP,10,0.275645,735.0
192.168.118.134,140.82.114.22,35348,443,TCP,11,1.591344,247.18
192.168.118.134,140.82.114.22,35364,443,TCP,9,1.716970,290.11
140.82.114.22,192.168.118.134,443,35294,TCP,13,1.398501,541.77
140.82.114.22,192.168.118.134,443,35310,TCP,12,1.398078,582.42
140.82.114.22,192.168.118.134,443,35322,TCP,20,41.568332,422.55
192.168.118.134,192.168.118.2,58985,53,UDP,1,0,83.0
192.168.118.134,192.168.118.2,43815,53,UDP,2,0.000034,83.0
140.82.114.22,192.168.118.134,443,35336,TCP,12,1.603637,582.42
192.168.118.134,192.168.118.2,36358,53,UDP,1,0,93.0
192.168.118.2,192.168.118.134,53,43815,UDP,2,0.000001,105.0
192.168.118.134,192.168.118.2,44131,53,UDP,2,0.000156,93.0
192.168.118.134,162.159.140.229,51306,443,TCP,19,41.412659,216.58
192.168.118.2,192.168.118.134,53,58985,UDP,1,0,140.0
192.168.118.134,162.159.140.229,51322,443,TCP,2,1.108852,64.0
192.168.118.2,192.168.118.134,53,44131,UDP,2,0.000001,224.0
192.168.118.2,192.168.118.134,53,36358,UDP,1,0,269.0
192.168.118.134,13.69.116.108,50868,443,TCP,10,1.105138,269.1
192.168.118.134,13.69.116.108,50870,443,TCP,25,41.400844,369.6
192.168.118.134,13.69.116.108,50872,443,TCP,13,41.369212,259.31
192.168.118.2,192.168.118.134,53,35887,UDP,1,0,291.0
162.159.140.229,192.168.118.134,443,51306,TCP,20,41.359071,338.0
140.82.114.22,192.168.118.134,443,35348,TCP,12,1.300150,582.92
140.82.114.22,192.168.118.134,443,35364,TCP,10,1.401721,688.1
13.69.116.108,192.168.118.134,443,50872,TCP,14,41.198623,553.29
13.69.116.108,192.168.118.134,443,50868,TCP,11,0.928600,652.18
13.69.116.108,192.168.118.134,443,50870,TCP,26,41.220394,353.92
162.159.140.229,192.168.118.134,443,51322,TCP,1,0,60.0
192.168.118.134,192.168.118.2,51731,53,UDP,1,0,77.0
192.168.118.134,192.168.118.2,38448,53,UDP,2,0.000057,77.0
192.168.118.2,192.168.118.134,53,51731,UDP,1,0,102.0
192.168.118.2,192.168.118.134,53,38448,UDP,2,0.000001,99.0
192.168.118.134,142.250.182.227,47531,443,UDP,7,0.224338,625.71
192.168.118.134,142.250.182.227,40956,443,TCP,12,40.051622,235.0
142.250.182.227,192.168.118.134,443,47531,UDP,46,0.139059,1132.35
192.168.118.134,142.250.182.227,45847,443,UDP,5,0.228743,831.0
142.250.182.227,192.168.118.134,443,40956,TCP,13,39.950263,509.69
142.250.182.227,192.168.118.134,443,45847,UDP,9,0.126387,588.11
192.168.118.134,192.168.118.2,51027,53,UDP,1,0,77.0
192.168.118.134,192.168.118.2,57245,53,UDP,2,0.000066,77.0
192.168.118.2,192.168.118.134,53,57245,UDP,2,0.000000,99.0
192.168.118.2,192.168.118.134,53,51027,UDP,1,0,102.0
192.168.118.134,142.250.182.227,37081,443,UDP,5,0.220225,845.0
142.250.182.227,192.168.118.134,443,37081,UDP,9,0.125284,588.44
192.168.118.134,34.8.38.243,49784,443,UDP,61,7.374187,1096.59
34.8.38.243,192.168.118.134,443,49784,UDP,48,7.409481,216.81
192.168.118.134,34.8.38.243,35670,443,TCP,12,38.095118,234.92
34.8.38.243,192.168.118.134,443,35670,TCP,13,38.028057,454.77
192.168.118.134,192.168.118.2,39317,53,UDP,2,0.000061,84.0
192.168.118.134,192.168.118.2,55425,53,UDP,1,0,84.0
192.168.118.2,192.168.118.134,53,55425,UDP,1,0,119.0
192.168.118.2,192.168.118.134,53,39317,UDP,2,0.000000,125.0
192.168.118.134,103.102.166.224,57338,443,TCP,387,31.245078,104.42
103.102.166.224,192.168.118.134,443,57338,TCP,586,31.148626,3498.05
192.168.118.134,192.168.118.2,53294,53,UDP,1,0,80.0
192.168.118.134,192.168.118.2,34151,53,UDP,2,0.000082,80.0
192.168.118.2,192.168.118.134,53,34151,UDP,2,0.000001,102.0
192.168.118.2,192.168.118.134,53,53294,UDP,1,0,131.0
192.168.118.134,103.102.166.240,58186,443,TCP,27,28.050505,182.81
103.102.166.240,192.168.118.134,443,58186,TCP,27,27.963367,458.93
192.168.118.134,192.168.118.2,47306,53,UDP,2,0.000058,77.0
192.168.118.2,192.168.118.134,53,47306,UDP,2,0.004008,128.0
192.168.118.134,192.168.118.2,43953,53,UDP,1,0,84.0
192.168.118.134,192.168.118.2,56041,53,UDP,2,0.000044,84.0
192.168.118.134,142.250.192.110,34471,443,UDP,16,24.595094,684.25
192.168.118.2,192.168.118.134,53,56041,UDP,2,0.025120,303.5
192.168.118.2,192.168.118.134,53,43953,UDP,1,0,133.0
142.250.192.110,192.168.118.134,443,34471,UDP,20,24.497439,332.7
192.168.118.134,192.168.118.2,41264,53,UDP,1,0,83.0
192.168.118.134,192.168.118.2,43274,53,UDP,2,0.000065,83.0
192.168.118.2,192.168.118.134,53,43274,UDP,2,0.393366,124.0
192.168.118.2,192.168.118.134,53,41264,UDP,1,0,153.0
192.168.118.134,103.102.166.224,59608,443,TCP,9,0.563773,290.11
192.168.118.134,103.102.166.224,59616,443,TCP,10,0.625748,266.5
192.168.118.134,103.102.166.224,59624,443,TCP,9,0.563489,290.11
103.102.166.224,192.168.118.134,443,59624,TCP,10,0.465589,432.2
103.102.166.224,192.168.118.134,443,59608,TCP,10,0.465586,432.2
103.102.166.224,192.168.118.134,443,59616,TCP,11,0.465685,398.36
192.168.118.134,192.168.118.2,43858,53,UDP,1,0,79.0
192.168.118.134,192.168.118.2,34966,53,UDP,2,0.000103,79.0
192.168.118.2,192.168.118.134,53,34966,UDP,2,0.104585,120.0
192.168.118.134,103.102.166.224,59638,443,TCP,9,0.498766,289.67
103.102.166.224,192.168.118.134,443,59638,TCP,10,0.403334,432.2
192.168.118.2,192.168.118.134,53,43858,UDP,1,0,149.0
192.168.118.134,192.168.118.2,43053,53,UDP,1,0,93.0
192.168.118.134,192.168.118.2,39227,53,UDP,2,0.000142,93.0
192.168.118.134,192.168.118.2,38276,53,UDP,1,0,93.0
192.168.118.2,192.168.118.134,53,39227,UDP,2,0.010329,223.0
192.168.118.2,192.168.118.134,53,38276,UDP,1,0,214.0
192.168.118.134,20.42.65.94,48642,443,TCP,14,20.200263,250.57
192.168.118.2,192.168.118.134,53,43053,UDP,1,0,272.0
192.168.118.134,20.42.65.94,48654,443,TCP,24,20.160021,405.04
192.168.118.134,192.168.118.2,40305,53,UDP,1,0,79.0
192.168.118.134,192.168.118.2,34907,53,UDP,2,0.000046,79.0
192.168.118.134,20.42.65.94,48668,443,TCP,12,1.085928,235.08
192.168.118.2,192.168.118.134,53,34907,UDP,2,0.000001,120.0
20.42.65.94,192.168.118.134,443,48642,TCP,15,19.924400,519.87
192.168.118.134,103.102.166.224,59642,443,TCP,10,0.512154,266.1
20.42.65.94,192.168.118.134,443,48654,TCP,25,19.892978,355.36
103.102.166.224,192.168.118.134,443,59642,TCP,11,0.403154,397.82
20.42.65.94,192.168.118.134,443,48668,TCP,12,0.826390,602.75
192.168.118.2,192.168.118.134,53,40305,UDP,1,0,149.0
192.168.118.134,192.168.118.2,35566,53,UDP,1,0,79.0
