src_ip,dst_ip,src_port,dst_port,protocol,packet_count,duration,total_bytes,avg_packet_size,min_iat,max_iat,mean_iat,std_iat,bytes_per_second,packets_per_second,avg_bytes_per_packet,dns_query_length,dns_subdomain_depth,dns_entropy,flag_high_packet,flag_long_duration,flag_high_dns_entropy,flag_deep_dns,suspicion_score,ml_anomaly_score,ml_score_normalized,rule_score_normalized,final_threat_score,severity
192.168.118.2,192.168.118.134,53,34355,UDP,2,1e-06,430,215.0,1e-06,1e-06,1e-06,0.0,360710144.0,1677721.6,215.0,11,2,2.914,False,False,False,False,0,-0.0234204805816662,0.4465459417941912,0.0,0.1786183767176765,LOW
192.168.118.134,74.125.68.119,32978,443,TCP,17,0.839475,3501,205.94,0.000112,0.217785,0.052467,0.070607,4170.46,20.25,205.94,0,0,0.0,False,False,False,False,0,0.1898607833294638,0.9953064407270136,0.0,0.3981225762908054,MEDIUM
192.168.118.2,192.168.118.134,53,52507,UDP,1,0.0,128,128.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,11,2,2.914,False,False,False,False,0,0.1442640939650133,0.8779887657166724,0.0,0.3511955062866689,MEDIUM
192.168.118.134,74.125.68.119,32990,443,TCP,11,0.728268,2707,246.09,0.000234,0.233043,0.072827,0.080353,3717.04,15.1,246.09,0,0,0.0,False,False,False,False,0,0.1892014148826216,0.9936099234088284,0.0,0.3974439693635313,MEDIUM
74.125.68.119,192.168.118.134,443,32978,TCP,19,0.749937,28214,1484.95,1e-06,0.217132,0.041663,0.06843,37621.82,25.34,1484.95,0,0,0.0,False,False,False,False,0,0.1251075904529509,0.8287001773413334,0.0,0.3314800709365333,MEDIUM
74.125.68.119,192.168.118.134,443,32990,TCP,11,0.623983,6932,630.18,1e-06,0.232466,0.062398,0.082029,11109.27,17.63,630.18,0,0,0.0,False,False,False,False,0,0.1859660156631338,0.9852854261821392,0.0,0.3941141704728557,MEDIUM
192.168.118.134,74.125.68.119,46515,443,UDP,8,19.275662,4689,586.12,0.000105,18.89582,2.753666,6.590227,243.26,0.42,586.12,0,0,0.0,False,False,False,False,0,0.1056912202902808,0.7787429669303387,0.0,0.3114971867721355,MEDIUM
74.125.68.119,192.168.118.134,443,46515,UDP,33,19.283533,34289,1039.06,0.0,19.03182,0.60261,3.310107,1778.15,1.71,1039.06,0,0,0.0,False,False,False,False,0,0.1056032510993159,0.7785166272311107,0.0,0.3114066508924443,MEDIUM
192.168.118.134,192.168.118.2,38382,53,UDP,1,0.0,74,74.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,14,2,2.842,False,False,False,False,0,0.1464380245943537,0.8835821649441792,0.0,0.3534328659776717,MEDIUM
192.168.118.134,192.168.118.2,44645,53,UDP,2,5.1e-05,148,74.0,5.1e-05,5.1e-05,5.1e-05,0.0,2900733.61,39199.1,74.0,14,2,2.842,False,False,False,False,0,0.1321647945900557,0.8468579601316778,0.0,0.3387431840526711,MEDIUM
192.168.118.2,192.168.118.134,53,44645,UDP,2,0.003387,192,96.0,0.003387,0.003387,0.003387,0.0,56687.76,590.5,96.0,14,2,2.842,False,False,False,False,0,0.1188802648173795,0.8126776244919784,0.0,0.3250710497967914,MEDIUM
192.168.118.134,142.250.193.68,50680,443,TCP,2,0.071869,128,64.0,0.071869,0.071869,0.071869,0.0,1781.01,27.83,64.0,0,0,0.0,False,False,False,False,0,0.1354508288558068,0.8553127384376396,0.0,0.3421250953750558,MEDIUM
192.168.118.2,192.168.118.134,53,38382,UDP,1,0.0,99,99.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,14,2,2.842,False,False,False,False,0,0.1501435983433169,0.8931163943557261,0.0,0.3572465577422904,MEDIUM
192.168.118.134,142.250.193.68,50682,443,TCP,20,87.495013,3620,181.0,3.9e-05,59.670281,4.605001,14.275336,41.37,0.23,181.0,0,0,0.0,False,False,False,False,0,0.064919491292863,0.6738396391054456,0.0,0.2695358556421782,LOW
192.168.118.134,142.250.193.68,50686,443,TCP,11,0.833667,2710,246.36,6.7e-05,0.233031,0.083367,0.091667,3250.7,13.19,246.36,0,0,0.0,False,False,False,False,0,0.1911048223416276,0.9985072819846468,0.0,0.3994029127938587,MEDIUM
142.250.193.68,192.168.118.134,443,50680,TCP,1,0.0,60,60.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0,0,0.0,False,False,False,False,0,0.1722897663672,0.9500972186033736,0.0,0.3800388874413494,MEDIUM
142.250.193.68,192.168.118.134,443,50686,TCP,11,0.749564,6478,588.91,0.0,0.232193,0.074956,0.094808,8642.36,14.68,588.91,0,0,0.0,False,False,False,False,0,0.1878601036714187,0.9901588063440374,0.0,0.396063522537615,MEDIUM
142.250.193.68,192.168.118.134,443,50682,TCP,22,87.410391,30217,1373.5,1e-06,59.670409,4.1624,13.650796,345.69,0.25,1373.5,0,0,0.0,False,False,False,False,0,-0.0076033712522559,0.4872424598479238,0.0,0.1948969839391695,LOW
192.168.118.134,192.168.118.2,51090,53,UDP,1,0.0,70,70.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,10,1,3.322,False,False,False,False,0,0.1333071496725493,0.8497971744514543,0.0,0.3399188697805817,MEDIUM
192.168.118.134,192.168.118.2,57358,53,UDP,2,7.2e-05,140,70.0,7.2e-05,7.2e-05,7.2e-05,0.0,1944379.34,27776.85,70.0,10,1,3.322,False,False,False,False,0,0.1201271308843492,0.8158857396000069,0.0,0.3263542958400027,MEDIUM
192.168.118.134,192.168.118.2,47786,53,UDP,1,0.0,70,70.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,10,1,3.322,False,False,False,False,0,0.1333071496725493,0.8497971744514543,0.0,0.3399188697805817,MEDIUM
192.168.118.2,192.168.118.134,53,51090,UDP,1,0.0,154,154.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,10,1,3.322,False,False,False,False,0,0.1317671038350111,0.8458347245545941,0.0,0.3383338898218376,MEDIUM
192.168.118.2,192.168.118.134,53,57358,UDP,2,0.003524,184,92.0,0.003524,0.003524,0.003524,0.0,52212.43,567.53,92.0,10,1,3.322,False,False,False,False,0,0.1128447211639988,0.7971485157187854,0.0,0.3188594062875142,MEDIUM
192.168.118.2,192.168.118.134,53,47786,UDP,1,0.0,86,86.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,10,1,3.322,False,False,False,False,0,0.1393926629686206,0.8654548522585678,0.0,0.3461819409034271,MEDIUM
192.168.118.134,20.207.73.82,52370,443,TCP,30,30.837458,6176,205.87,7.3e-05,29.930672,1.063361,5.455724,200.28,0.97,205.87,0,0,0.0,False,False,False,False,0,0.1120773679037259,0.7951741596490438,0.0,0.3180696638596175,MEDIUM
192.168.118.134,192.168.118.2,54350,53,UDP,1,0.0,81,81.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,21,2,3.69,False,False,False,False,0,0.1542317277160413,0.9036349175168276,0.0,0.361453967006731,MEDIUM
192.168.118.134,192.168.118.2,55250,53,UDP,2,0.000147,162,81.0,0.000147,0.000147,0.000147,0.0,1101259.72,13595.8,81.0,21,2,3.69,False,False,False,False,0,0.1524778141694302,0.8991221982311597,0.0,0.3596488792924639,MEDIUM
192.168.118.2,192.168.118.134,53,55250,UDP,2,1e-06,530,265.0,1e-06,1e-06,1e-06,0.0,555745280.0,2097152.0,265.0,21,2,3.69,False,False,False,False,0,-0.0841832036555416,0.2902069290788941,0.0,0.1160827716315576,LOW
192.168.118.134,142.250.182.42,39550,443,TCP,14,0.760652,2895,206.79,1.5e-05,0.255154,0.058512,0.083082,3805.95,18.41,206.79,0,0,0.0,False,False,False,False,0,0.1907163312776055,0.9975077166866256,0.0,0.3990030866746502,MEDIUM
20.207.73.82,192.168.118.134,443,52370,TCP,37,30.726768,41152,1112.22,0.0,29.930104,0.853521,4.915116,1339.29,1.2,1112.22,0,0,0.0,False,False,False,False,0,0.0746744457217967,0.6989385791685501,0.0,0.27957543166742,LOW
192.168.118.2,192.168.118.134,53,54350,UDP,1,0.0,138,138.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,21,2,3.69,False,False,False,False,0,0.1517089939978936,0.8971440678825987,0.0,0.3588576271530395,MEDIUM
192.168.118.134,142.250.182.42,39562,443,TCP,12,0.748399,2787,232.25,7.9e-05,0.252085,0.068036,0.087306,3723.95,16.03,232.25,0,0,0.0,False,False,False,False,0,0.1910697446505386,0.998417029090837,0.0,0.3993668116363348,MEDIUM
192.168.118.134,142.250.182.42,39574,443,TCP,26,21.168574,8844,340.15,1.5e-05,19.650188,0.846743,3.839395,417.79,1.23,340.15,0,0,0.0,False,False,False,False,0,0.1327647472002666,0.8484016038989641,0.0,0.3393606415595857,MEDIUM
142.250.182.42,192.168.118.134,443,39550,TCP,14,0.689041,7083,505.93,1e-06,0.255625,0.053003,0.084332,10279.51,20.32,505.93,0,0,0.0,False,False,False,False,0,0.1873555091844977,0.988860513576432,0.0,0.3955442054305729,MEDIUM
142.250.182.42,192.168.118.134,443,39574,TCP,30,21.077845,9365,312.17,0.0,19.650136,0.726822,3.577253,444.31,1.42,312.17,0,0,0.0,False,False,False,False,0,0.1315736211017184,0.8453369045430772,0.0,0.3381347618172309,MEDIUM
142.250.182.42,192.168.118.134,443,39562,TCP,12,0.657317,6967,580.58,1e-06,0.252529,0.059756,0.088943,10599.15,18.26,580.58,0,0,0.0,False,False,False,False,0,0.1879726524440851,0.9904483879017894,0.0,0.3961793551607158,MEDIUM
192.168.118.134,192.168.118.2,55441,53,UDP,1,0.0,89,89.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,29,2,3.866,False,False,True,False,1,0.1322156685857026,0.8469888560140537,0.5,0.6387955424056215,HIGH
192.168.118.134,192.168.118.2,54121,53,UDP,2,3.9e-05,178,89.0,3.9e-05,3.9e-05,3.9e-05,0.0,4552354.34,51150.05,89.0,29,2,3.866,False,False,True,False,1,0.1170637921010626,0.8080039440391128,0.5,0.6232015776156452,HIGH
192.168.118.2,192.168.118.134,53,55441,UDP,1,0.0,154,154.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,29,2,3.866,False,False,True,False,1,0.1321055351601372,0.8467054890063093,0.5,0.6386821956025237,HIGH
192.168.118.2,192.168.118.134,53,54121,UDP,2,0.015816,354,177.0,0.015816,0.015816,0.015816,0.0,22382.44,126.45,177.0,29,2,3.866,False,False,True,False,1,0.0559179019824484,0.6506790644230405,0.5,0.5602716257692162,MEDIUM
192.168.118.134,185.199.111.133,53392,443,TCP,10,0.256329,2671,267.1,3.6e-05,0.136786,0.028481,0.042325,10420.21,39.01,267.1,0,0,0.0,False,False,False,False,0,0.1874866335798153,0.989197889149313,0.0,0.3956791556597252,MEDIUM
192.168.118.134,185.199.111.133,53400,443,TCP,12,0.256192,2779,231.58,3e-05,0.137672,0.02329,0.040017,10847.33,46.84,231.58,0,0,0.0,False,False,False,False,0,0.1857357685458081,0.984693013512294,0.0,0.3938772054049176,MEDIUM
192.168.118.134,185.199.111.133,53410,443,TCP,10,0.286299,2671,267.1,7e-05,0.131414,0.031811,0.044685,9329.41,34.93,267.1,0,0,0.0,False,False,False,False,0,0.1898679542162977,0.9953248910088835,0.0,0.3981299564035535,MEDIUM
192.168.118.134,185.199.111.133,53424,443,TCP,10,0.255936,2671,267.1,9.9e-05,0.138205,0.028437,0.042517,10436.21,39.07,267.1,0,0,0.0,False,False,False,False,0,0.1874866335798153,0.989197889149313,0.0,0.3956791556597252,MEDIUM
192.168.118.134,185.199.111.133,53440,443,TCP,11,0.286237,2725,247.73,7.8e-05,0.132449,0.028624,0.043482,9520.08,38.43,247.73,0,0,0.0,False,False,False,False,0,0.1879140405092588,0.9902975827442764,0.0,0.3961190330977105,MEDIUM
192.168.118.134,185.199.111.133,53446,443,TCP,10,0.255588,2671,267.1,1e-06,0.138745,0.028399,0.042971,10450.42,39.13,267.1,0,0,0.0,False,False,False,False,0,0.1874866335798153,0.989197889149313,0.0,0.3956791556597252,MEDIUM
185.199.111.133,192.168.118.134,443,53446,TCP,10,0.203123,7597,759.7,1e-06,0.138133,0.022569,0.042596,37400.97,49.23,759.7,0,0,0.0,False,False,False,False,0,0.1788045471447294,0.9668593770994178,0.0,0.3867437508397671,MEDIUM
185.199.111.133,192.168.118.134,443,53424,TCP,10,0.203088,7597,759.7,1e-06,0.13781,0.022565,0.042214,37407.42,49.24,759.7,0,0,0.0,False,False,False,False,0,0.1788045471447294,0.9668593770994178,0.0,0.3867437508397671,MEDIUM
185.199.111.133,192.168.118.134,443,53400,TCP,12,0.203238,7711,642.58,0.0,0.1373,0.018476,0.039158,37940.74,59.04,642.58,0,0,0.0,False,False,False,False,0,0.1799813049047192,0.96988710754162,0.0,0.387954843016648,MEDIUM
185.199.111.133,192.168.118.134,443,53392,TCP,10,0.203007,7603,760.3,0.0,0.136306,0.022556,0.041965,37451.91,49.26,760.3,0,0,0.0,False,False,False,False,0,0.1788045471447294,0.9668593770994178,0.0,0.3867437508397671,MEDIUM
185.199.111.133,192.168.118.134,443,53440,TCP,11,0.203341,7657,696.09,1e-06,0.131998,0.020334,0.039955,37655.96,54.1,696.09,0,0,0.0,False,False,False,False,0,0.1789353911612494,0.9671960312736814,0.0,0.3868784125094726,MEDIUM
185.199.111.133,192.168.118.134,443,53410,TCP,10,0.203087,7597,759.7,0.0,0.131177,0.022565,0.04145,37407.6,49.24,759.7,0,0,0.0,False,False,False,False,0,0.1788045471447294,0.9668593770994178,0.0,0.3867437508397671,MEDIUM
192.168.118.134,142.250.182.42,58910,443,UDP,7,0.349978,3158,451.14,7.7e-05,0.131626,0.05833,0.059676,9023.43,20.0,451.14,0,0,0.0,False,False,False,False,0,0.1858987291313065,0.985112301782462,0.0,0.3940449207129848,MEDIUM
142.250.182.42,192.168.118.134,443,58910,UDP,11,0.266139,9749,886.27,0.0,0.139614,0.026614,0.053307,36631.23,41.33,886.27,0,0,0.0,False,False,False,False,0,0.1715391376947641,0.948165893942006,0.0,0.3792663575768024,MEDIUM
192.168.118.134,192.168.118.2,46081,53,UDP,1,0.0,73,73.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,13,2,3.239,False,False,False,False,0,0.150492440017646,0.8940139440407897,0.0,0.3576055776163159,MEDIUM
192.168.118.134,192.168.118.2,48065,53,UDP,2,7.7e-05,146,73.0,7.7e-05,7.7e-05,7.7e-05,0.0,1895877.35,25970.92,73.0,13,2,3.239,False,False,False,False,0,0.1417123590569113,0.8714232976786649,0.0,0.348569319071466,MEDIUM
192.168.118.2,192.168.118.134,53,48065,UDP,2,0.00157,418,209.0,0.00157,0.00157,0.00157,0.0,266244.35,1273.9,209.0,13,2,3.239,False,False,False,False,0,0.1014072389421614,0.7677205278332389,0.0,0.3070882111332955,MEDIUM
192.168.118.134,142.251.12.132,34780,443,TCP,20,0.786011,3680,184.0,6.9e-05,0.205553,0.041369,0.065435,4681.87,25.44,184.0,0,0,0.0,False,False,False,False,0,0.1854028708580645,0.9838364867932108,0.0,0.3935345947172843,MEDIUM
192.168.118.2,192.168.118.134,53,46081,UDP,1,0.0,130,130.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,13,2,3.239,False,False,False,False,0,0.1568119988248235,0.9102738075677944,0.0,0.3641095230271178,MEDIUM
192.168.118.134,142.251.12.132,34782,443,TCP,11,0.693027,2709,246.27,8.6e-05,0.202239,0.069303,0.07697,3908.94,15.87,246.27,0,0,0.0,False,False,False,False,0,0.1911772004204275,0.9986935066436052,0.0,0.3994774026574421,MEDIUM
142.251.12.132,192.168.118.134,443,34780,TCP,23,0.71669,14835,645.0,1e-06,0.206228,0.032577,0.062055,20699.32,32.09,645.0,0,0,0.0,False,False,False,False,0,0.1812517727995077,0.9731559488033296,0.0,0.3892623795213318,MEDIUM
142.251.12.132,192.168.118.134,443,34782,TCP,11,0.608013,11839,1076.27,1e-06,0.201728,0.060801,0.079263,19471.62,18.09,1076.27,0,0,0.0,False,False,False,False,0,0.1629020568229172,0.9259431786333948,0.0,0.3703772714533579,MEDIUM
192.168.118.134,142.251.12.132,48011,443,UDP,5,0.215891,4227,845.4,8.8e-05,0.10737,0.053973,0.052229,19579.34,23.16,845.4,0,0,0.0,False,False,False,False,0,0.1744064655776607,0.9555433646619752,0.0,0.38221734586479,MEDIUM
142.251.12.132,192.168.118.134,443,48011,UDP,9,0.093084,5303,589.22,0.0,0.062178,0.011636,0.021483,56969.99,96.69,589.22,0,0,0.0,False,False,False,False,0,0.1676203165098687,0.938082991068982,0.0,0.3752331964275928,MEDIUM
192.168.118.134,192.168.118.2,57238,53,UDP,2,9.9e-05,150,75.0,9.9e-05,9.9e-05,9.9e-05,0.0,1516013.49,20213.51,75.0,15,2,3.19,False,False,False,False,0,0.1487927160619903,0.8896406514746769,0.0,0.3558562605898707,MEDIUM
192.168.118.2,192.168.118.134,53,57238,UDP,2,1e-06,586,293.0,1e-06,1e-06,1e-06,0.0,614465536.0,2097152.0,293.0,15,2,3.19,False,False,False,False,0,-0.0830045603808071,0.2932395108427411,0.0,0.1172958043370964,LOW
192.168.118.134,192.168.118.2,49758,53,UDP,2,0.000103,160,80.0,0.000103,0.000103,0.000103,0.0,1553445.93,19418.07,80.0,20,2,3.384,False,False,False,False,0,0.1524362566621853,0.8990152731408263,0.0,0.3596061092563305,MEDIUM
192.168.118.134,74.125.130.84,47614,443,UDP,9,0.371154,5539,615.44,8.8e-05,0.134545,0.046394,0.058681,14923.72,24.25,615.44,0,0,0.0,False,False,False,False,0,0.1825284946741918,0.9764408811977756,0.0,0.3905763524791102,MEDIUM
192.168.118.2,192.168.118.134,53,49758,UDP,2,1e-06,204,102.0,1e-06,1e-06,1e-06,0.0,213909504.0,2097152.0,102.0,20,2,3.384,False,False,False,False,0,0.0296010585548564,0.5829673307956559,0.0,0.2331869323182623,LOW
192.168.118.134,142.250.4.84,34024,443,TCP,14,65.870117,2970,212.14,2.2e-05,58.127424,5.066932,15.424048,45.09,0.21,212.14,0,0,0.0,False,False,False,False,0,0.0718765323326375,0.6917397079725991,0.0,0.2766958831890396,LOW
74.125.130.84,192.168.118.134,443,47614,UDP,19,0.375231,13475,709.21,0.0,0.140753,0.020846,0.046832,35911.21,50.64,709.21,0,0,0.0,False,False,False,False,0,0.1755949374304367,0.9586012347952312,0.0,0.3834404939180925,MEDIUM
142.250.4.84,192.168.118.134,443,34024,TCP,15,65.751713,9297,619.8,0.0,58.171102,4.696551,14.934919,141.4,0.23,619.8,0,0,0.0,False,False,False,False,0,0.0429234879863254,0.6172451800907376,0.0,0.246898072036295,LOW
192.168.118.134,142.250.182.42,59885,443,UDP,5,0.236059,4156,831.2,7.4e-05,0.122093,0.059015,0.059007,17605.77,21.18,831.2,0,0,0.0,False,False,False,False,0,0.1764104890391038,0.960699602459932,0.0,0.3842798409839728,MEDIUM
142.250.182.42,192.168.118.134,443,59885,UDP,9,0.094118,5292,588.0,0.0,0.062654,0.011765,0.021818,56227.36,95.62,588.0,0,0,0.0,False,False,False,False,0,0.1687240363730273,0.9409227991781528,0.0,0.3763691196712611,MEDIUM
192.168.118.134,192.168.118.2,48288,53,UDP,1,0.0,75,75.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,15,2,3.19,False,False,False,False,0,0.1559350610091431,0.9080174967018462,0.0,0.3632069986807384,MEDIUM
192.168.118.2,192.168.118.134,53,48288,UDP,1,0.0,124,124.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,15,2,3.19,False,False,False,False,0,0.1596745019495859,0.9176388644609116,0.0,0.3670555457843646,MEDIUM
192.168.118.134,192.168.118.2,48200,53,UDP,1,0.0,77,77.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,17,2,3.735,False,False,False,False,0,0.1517121592822241,0.8971522119782245,0.0,0.3588608847912898,MEDIUM
192.168.118.134,192.168.118.2,38673,53,UDP,2,2.8e-05,154,77.0,2.8e-05,2.8e-05,2.8e-05,0.0,5473922.17,71089.9,77.0,17,2,3.735,False,False,False,False,0,0.1322133726441239,0.8469829486876288,0.0,0.3387931794750515,MEDIUM
192.168.118.2,192.168.118.134,53,38673,UDP,2,0.760748,390,195.0,0.760748,0.760748,0.760748,0.0,512.65,2.63,195.0,17,2,3.735,False,False,False,False,0,-0.0245444472078969,0.4436540399211265,0.0,0.1774616159684506,LOW
192.168.118.134,185.199.108.153,53112,443,TCP,29,53.139837,4948,170.62,3.9e-05,50.700989,1.897851,9.393102,93.11,0.55,170.62,0,0,0.0,False,False,False,False,0,0.0850216909813652,0.725561449678109,0.0,0.2902245798712436,LOW
185.199.108.153,192.168.118.134,443,53112,TCP,31,53.055026,55321,1784.55,1e-06,50.701472,1.768501,9.087539,1042.71,0.58,1784.55,0,0,0.0,False,False,False,False,0,-0.0094729056825305,0.4824322546385386,0.0,0.1929729018554154,LOW
192.168.118.134,192.168.118.2,49470,53,UDP,1,0.0,74,74.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,14,1,3.379,False,False,False,False,0,0.1425941482409715,0.8736920908381056,0.0,0.3494768363352423,MEDIUM
192.168.118.134,192.168.118.2,39191,53,UDP,2,6.6e-05,148,74.0,6.6e-05,6.6e-05,6.6e-05,0.0,2240999.97,30283.78,74.0,14,1,3.379,False,False,False,False,0,0.1295031902878845,0.8400098044238712,0.0,0.3360039217695485,MEDIUM
192.168.118.2,192.168.118.134,53,39191,UDP,2,2.208939,208,104.0,2.208939,2.208939,2.208939,0.0,94.16,0.91,104.0,14,1,3.379,False,False,False,False,0,-0.0554068729578147,0.3642467828455168,0.0,0.1456987131382067,LOW
192.168.118.134,20.207.73.82,33714,443,TCP,64,37.462063,8338,130.28,2.4e-05,29.982702,0.594636,3.748901,222.57,1.71,130.28,0,0,0.0,False,False,False,False,0,0.1079912428218919,0.78466079341382,0.0,0.313864317365528,MEDIUM
20.207.73.82,192.168.118.134,443,33714,TCP,70,37.366977,235154,3359.34,0.0,29.982763,0.54155,3.586536,6293.1,1.87,3359.34,0,0,0.0,False,False,False,False,0,-0.0572472785339269,0.3595115245126193,0.0,0.1438046098050477,LOW
192.168.118.2,192.168.118.134,53,49470,UDP,1,0.0,116,116.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,14,1,3.379,False,False,False,False,0,0.1492421204888087,0.8907969433728075,0.0,0.356318777349123,MEDIUM
192.168.118.134,192.168.118.2,49891,53,UDP,1,0.0,73,73.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,13,1,3.239,False,False,False,False,0,0.1404497297866159,0.8681746247496486,0.0,0.3472698498998594,MEDIUM
192.168.118.134,192.168.118.2,42683,53,UDP,2,6e-05,146,73.0,6e-05,6e-05,6e-05,0.0,2430033.27,33288.13,73.0,13,1,3.239,False,False,False,False,0,0.1262382708379517,0.8316093533318936,0.0,0.3326437413327574,MEDIUM
192.168.118.134,192.168.118.2,54327,53,UDP,1,0.0,78,78.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,18,2,3.503,False,False,False,False,0,0.1565386842321995,0.9095705847461384,0.0,0.3638282338984553,MEDIUM
192.168.118.134,192.168.118.2,55091,53,UDP,2,6.9e-05,156,78.0,6.9e-05,6.9e-05,6.9e-05,0.0,2256246.29,28926.23,78.0,18,2,3.503,False,False,False,False,0,0.1492109472158138,0.8907167363235414,0.0,0.3562866945294166,MEDIUM
192.168.118.2,192.168.118.134,53,42683,UDP,2,0.027671,190,95.0,0.027671,0.027671,0.027671,0.0,6866.43,72.28,95.0,13,1,3.239,False,False,False,False,0,0.0756792293773998,0.7015238300717801,0.0,0.280609532028712,LOW
192.168.118.2,192.168.118.134,53,49891,UDP,1,0.0,154,154.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,13,1,3.239,False,False,False,False,0,0.1390054296902097,0.8644585231710175,0.0,0.345783409268407,MEDIUM
192.168.118.134,52.221.7.188,46314,443,TCP,9,5.617523,2561,284.56,7.5e-05,5.011744,0.70219,1.631013,455.89,1.6,284.56,0,0,0.0,False,False,False,False,0,0.1585386567328344,0.9147163996535258,0.0,0.3658865598614103,MEDIUM
192.168.118.134,52.221.7.188,46316,443,TCP,15,51.697163,3408,227.2,4.8e-05,10.24016,3.692655,4.715914,65.92,0.29,227.2,0,0,0.0,False,False,False,False,0,0.124878388322453,0.8281104533628554,0.0,0.3312441813451421,MEDIUM
192.168.118.2,192.168.118.134,53,55091,UDP,2,0.012752,392,196.0,0.012752,0.012752,0.012752,0.0,30740.14,156.84,196.0,18,2,3.503,False,False,False,False,0,0.0785788693020261,0.7089844378278674,0.0,0.283593775131147,LOW
192.168.118.134,185.199.111.153,45176,443,TCP,10,0.995997,2660,266.0,0.000263,0.673084,0.110666,0.210166,2670.69,10.04,266.0,0,0,0.0,False,False,False,False,0,0.1847032648679379,0.9820364405765012,0.0,0.3928145762306005,MEDIUM
52.221.7.188,192.168.118.134,443,46316,TCP,15,51.61927,4455,297.0,0.0,11.025444,3.687091,4.878783,86.3,0.29,297.0,0,0,0.0,False,False,False,False,0,0.1192655274284799,0.8136688831652001,0.0,0.32546755326608,MEDIUM
52.221.7.188,192.168.118.134,443,46314,TCP,9,5.507132,3087,343.0,1e-06,5.054179,0.688392,1.652137,560.55,1.63,343.0,0,0,0.0,False,False,False,False,0,0.1585717073701152,0.914801437053772,0.0,0.3659205748215088,MEDIUM
185.199.111.153,192.168.118.134,443,45176,TCP,10,0.902988,7597,759.7,1e-06,0.672673,0.100332,0.212812,8413.18,11.07,759.7,0,0,0.0,False,False,False,False,0,0.1780332207453668,0.9648747983699396,0.0,0.3859499193479758,MEDIUM
192.168.118.2,192.168.118.134,53,54327,UDP,1,0.0,192,192.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,18,2,3.503,False,False,False,False,0,0.138773591602596,0.863862017025576,0.0,0.3455448068102304,MEDIUM
192.168.118.1,239.255.255.250,54847,1900,UDP,4,3.026013,848,212.0,1.001764,1.016333,1.008671,0.005972,280.24,1.32,212.0,0,0,0.0,False,False,False,False,0,0.0281374509651315,0.579201552140509,0.0,0.2316806208562035,LOW
192.168.118.134,104.18.17.205,32814,443,TCP,10,0.338895,2656,265.6,0.000115,0.140277,0.037655,0.045074,7837.23,29.51,265.6,0,0,0.0,False,False,False,False,0,0.1902631491979602,0.9963417051037364,0.0,0.3985366820414946,MEDIUM
192.168.118.134,104.18.17.205,32818,443,TCP,218,50.349075,20636,94.66,1.7e-05,46.145174,0.232023,3.124816,409.86,4.33,94.66,0,0,0.0,False,False,False,False,0,0.051726017593883,0.6398935855377674,0.0,0.2559574342151069,LOW
104.18.17.205,192.168.118.134,443,32814,TCP,11,0.28392,4652,422.91,0.0,0.139233,0.028392,0.043965,16384.91,38.74,422.91,0,0,0.0,False,False,False,False,0,0.1829588522963224,0.9775481667563344,0.0,0.3910192667025338,MEDIUM
104.18.17.205,192.168.118.134,443,32818,TCP,337,50.294378,805173,2389.24,0.0,46.145562,0.149686,2.513704,16009.2,6.7,2389.24,0,0,0.0,False,False,False,False,0,-0.0675116118958327,0.333101981575743,0.0,0.1332407926302972,LOW
192.168.118.134,192.168.118.2,43112,53,UDP,2,0.000135,168,84.0,0.000135,0.000135,0.000135,0.0,1244952.42,14820.86,84.0,24,2,3.57,False,False,False,False,0,0.1463757861102588,0.8834220288827248,0.0,0.3533688115530899,MEDIUM
192.168.118.134,192.168.118.2,40546,53,UDP,1,0.0,83,83.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,23,3,3.501,False,False,False,False,0,0.1199367496897504,0.815395899670237,0.0,0.3261583598680948,MEDIUM
192.168.118.134,142.250.192.78,47632,443,TCP,18,4.441928,8320,462.22,8.7e-05,3.534542,0.26129,0.822967,1873.06,4.05,462.22,0,0,0.0,False,False,False,False,0,0.165297407996417,0.9321062802625972,0.0,0.3728425121050389,MEDIUM
